,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),labelnormal,labelbrake,labelstop,labelturnright,labelturnleft,labelaccelerate,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
553.0,0.222713941962026,-0.2545999295445669,8.931013793615172,0.02757433154861426,-0.05008862587523558,0.02052241587571054,-1.2129186300197723,-0.14342145592423625,-0.39682433902933467,52.356856142227024,4.916038306977401,6.386209110909033,4.088572956631872,246.9184016639685,3.7900919914245605,2.5,1,0,0,0,0,0,-0.004181996197987106,-0.09004331003253833,-0.16304032220099243,0.08559049462182293,-0.18507605313104894,0.09818762542974792,0.08714349436130767
553.5,-0.4994827470004569,-0.4871338683982801,8.882725984365235,0.019784854575667477,-0.040325714417221326,0.15693896880865865,-0.5807377108000864,0.14939373707359696,-0.4670500828163767,52.35684937102372,4.91601142778292,6.3959707963174735,4.167172647541682,246.94560976670465,3.7900919914245605,2.5,1,0,0,0,0,0,0.001935761937183162,-0.08956752641441618,-0.11168977940228998,0.0790090014158051,-0.15155632039294095,0.06241383579718105,0.11857348732290769
554.0,0.5733424616296338,-0.4367460964298707,9.236447710106178,-0.0019524551368688622,0.07535648174437574,-0.07187166310480703,0.2970349371650661,-0.07770138639691854,0.056144277998713465,52.356842034907245,4.9159843482700225,6.407560970965773,4.260868229823406,246.82022135668018,3.7900919914245605,2.5,1,0,0,0,0,0,-0.011828525209790844,-0.13165216990632092,-0.146260266566971,0.09945308359971854,0.13363105950142515,-0.04969882640392024,0.01820691232532706
554.5,0.5380118308924837,0.3880520480037499,8.846974960573942,0.00964700063168623,-0.020486513408918203,-0.05353210800432942,0.6468415948273118,-0.401010632934348,0.2595188570637833,52.35683450573749,4.91595656627817,6.472712397460697,4.284944585920398,247.66395489576675,3.7900919914245605,2.5,1,0,0,0,0,0,-0.02035794011187522,-0.09919903391614626,-0.14476036072901935,0.14060584235247703,0.14370466629590495,0.09597013011630888,0.01633369138530946
555.0,-0.43263808494398026,0.5441783135710294,9.581064221796696,-0.001504851972745764,-0.021696089265227377,-0.0002922249409889957,0.7614423701414403,-0.5049194220275526,0.32764814613965326,52.356826910593746,4.915928232212245,6.5524245392875,4.288510611311471,248.64225642563068,3.7900919914245605,2.5,1,0,0,0,0,0,-0.022712497271338717,-0.09803140353471479,-0.0941385368665711,0.08735939824291812,0.15926501982096938,0.1126319720350814,0.043751140342146735
555.5,-0.3898044055060009,0.5471789318707898,8.834272022200754,-0.007832144602771316,-0.01456073880801221,0.04321238535524898,0.34004982395323935,-0.44200979829468734,0.3322047979567001,52.35681929290407,4.915899714065402,6.5386330040400615,4.278980391690815,249.4670172160605,3.7900919914245605,2.5,1,0,0,0,0,0,-0.024704931529338347,-0.07889769601283302,-0.10608448137104387,0.13366564611705153,0.0925309934544462,0.16031678817619188,0.057316112864290794
556.0,-0.2992288585335586,-1.3540701656485528,9.43861455824426,0.014628370685345204,-0.002277571222732141,0.05206687329406069,-0.08336194427919841,-0.059306947039377056,-0.03907263805416905,52.35681417857311,4.915871134539505,6.49942233877937,4.265591922978397,250.27044487797136,3.7900919914245605,2.5,1,0,0,0,0,0,-0.006610875181008325,-0.15547080448618494,-0.1205207201679629,-0.03889950529027886,-0.021334359233047606,-0.042085202041202766,0.06911023209364328
556.5,-0.10115513893967268,-1.6007990558779246,10.731538845559411,-0.01654324755213895,-0.013630944955613792,-0.008440382799776554,-0.053766139909399185,-0.36773462214373787,0.3707915251958621,52.35680740867579,4.915842852390545,6.564696242533175,4.26164758265768,249.90838637358928,3.7900919914245605,2.5,1,0,0,0,0,0,-0.008845252590902412,-0.19748307254822456,-0.1424581763677603,-0.16606922630719545,-0.009340909405505084,-0.07451074089111749,0.032020904870191325
557.0,0.7836451689135726,-0.8976708975650081,11.457251718197881,0.00517108149375289,0.013803094122493646,0.093146633953865,-0.04407020630570228,-0.4668606031855953,0.5080936117608046,52.35680007300562,4.915814351554645,6.658374450024142,4.260485551293242,249.38448047105103,3.7900919914245605,2.5,1,0,0,0,0,0,-0.013316544951124113,-0.19953141258571933,-0.19981725365367323,-0.14216528815113177,-0.03454882312424729,-0.04140995257065055,-0.008614476105772356
557.5,-0.03028122410075984,-0.05823910802457677,10.845411481747409,0.01924029854645016,0.062415843968845336,-0.06705984390927064,-0.08342858374245014,-0.3620878929733345,0.47472799394200005,52.356792543988384,4.915785777800825,6.7172421065383885,4.270724005049833,248.2353026884204,3.7900919914245605,2.5,1,0,0,0,0,0,-0.017252748744952123,-0.15237652174112415,-0.14146568260290365,-0.012469357516287534,0.11168889902982469,-0.006681704554501531,0.026454003895912372
558.0,-0.5679872041588883,-1.0114225254787494,11.635978655748602,-0.022665505666001735,-0.009765154952997665,0.0012668626651145959,-0.04743040757000709,-0.2089330498383176,0.21547785393190177,52.35678494889677,4.915757179733605,6.766646109707221,4.284321124693053,246.9993024159362,3.7900919914245605,2.5,1,0,0,0,0,0,-0.0006929567522803333,-0.18633588825334801,-0.12438260784177303,-0.1535514567365996,-0.00250973305000026,-0.08270662687823314,0.06557055115302492
558.5,-0.7833149645020145,-1.4669926030943057,12.264267314547412,0.015121027486530603,-0.04007007365594125,-0.01866249934283379,-0.42277943808027396,0.7471854515890974,-0.7189405429896725,52.356777331224905,4.915728573559442,6.8990510264936065,4.3377045467421045,245.62206680928256,3.7900919914245605,2.5,1,0,0,0,0,0,0.02394096534454365,-0.1986881896411748,-0.12716338507664604,-0.15023606611931709,-0.11686343129164659,-0.24892973251006031,0.146945914687513
559.0,-0.806898154443842,-0.32628063602261315,10.599884867612303,-0.05081594691698031,-0.00999247026396442,0.052662104048388586,-0.7337976990491633,1.2848963679372694,-1.1593416322367223,52.35676970583648,4.915700282525013,7.054019879592232,4.402808966677543,244.2252330283428,3.7900919914245605,2.5,1,0,0,0,0,0,0.02365869292707035,-0.10987942327986319,-0.13657046353100133,0.11680964158491824,-0.17299879223335465,-0.15538624815490815,0.21539913986385295
559.5,-1.0390481553274244,-2.0099007362658012,12.213866420694227,0.03012322956340767,0.02549081915529808,-0.06240729370616259,-0.681587366525604,0.7320150353845275,-0.6089121152029374,52.356759566747435,4.915671778726385,7.278163977460435,4.393773520623678,244.33268066573712,3.7900919914245605,2.5,1,0,0,0,0,0,0.0310399720390314,-0.22871451343924903,-0.12394693337679379,-0.1899445223199227,-0.0742875069824897,-0.29672029323772714,0.15884985244234157
560.0,-0.6726576190194178,-0.3648129123040038,10.925952550386125,-0.015637646757261855,-0.0020849754090390693,0.023719134873795927,-0.1494821996917185,-0.8446645364887672,-0.034663367096048225,52.35675107969051,4.915643203984687,7.521113480586662,4.362895930477343,244.64899303262368,3.7900919914245605,2.5,1,0,0,0,0,0,0.0009211230939567307,-0.16933907740080995,-0.14071797903766145,-0.08801513170891678,0.025988373332653983,0.05217081966846162,0.08689631419692813
560.5,-1.1934198911601084,-0.18540969625003403,8.739205752984322,0.021680163873640745,-0.03183699219450968,0.03978594318779181,-0.09012618722385302,-0.3258002563048398,1.3293024004885194,52.35674315719864,4.915614287745201,7.682134686300043,4.410230531662745,245.0804271307236,3.7900919914245605,2.5,1,0,0,0,0,0,-0.004719830065195052,-0.1272908267848484,-0.09623164552857148,0.011189979476586263,0.0823409429703141,0.20226005856645424,0.12036687423070357
561.0,-0.9850792924525077,0.6854163613505911,8.875893085091823,0.0036735237636391603,0.008509829747052472,0.0057546869491384225,-0.1951976198883844,-2.2431185643961657,2.565855194109794,52.35673291657755,4.91558557548121,7.820883548199095,4.480607349981357,245.5278596636554,3.7900919914245605,2.5,1,0,0,0,0,0,-0.033730763428275135,-0.13262680789236897,-0.14297285759124595,-0.07051384943709677,0.21684471417897122,0.47595418779246756,-0.0032343744764847283
561.5,-0.5055772766518247,-0.9572183994051972,10.8852763656888,0.0017817079207957385,-0.00887115164361223,-0.007084675468541217,-0.5376699684798799,-2.970620377907018,3.7597255486077685,52.35672439482309,4.915556613386953,7.911824463426785,4.416693490542806,245.54692831874956,3.7900919914245605,2.5,1,0,0,0,0,0,-0.03269221208036063,-0.25280879774116716,-0.19293982023999318,-0.43521730649853263,0.1558363723472036,0.41837812841457395,-0.09387961078885139
562.0,0.5283750891046461,-0.3424298984565989,10.801835331848611,-0.0417137595366152,-0.016190914370421295,0.018646241460915383,-0.247454584474673,-1.100790484286199,1.4579048445399283,52.35671646047369,4.9155275679904955,7.989769056104516,4.313216956459371,245.50651625893983,3.7900919914245605,2.5,1,0,0,0,0,0,-0.015170258339857856,-0.20189518690232605,-0.21141564540990782,-0.14149572149238332,0.021299109486698737,0.15644181960543746,0.023314105016577723
562.5,1.1766822581118315,0.09458932190563518,10.547216749290637,0.06293411868778498,0.02649955210754169,0.04792222015845596,-0.4806392454763303,-0.3611258434066871,1.5847444715233756,52.356708726863964,4.915498812661027,8.008293253143453,4.339163380403341,245.8453573307263,3.7900919914245605,2.5,1,0,0,0,0,0,-0.012484050529004889,-0.19101624593663463,-0.24309212156310395,-0.03766086105314374,0.016654282158325068,0.1250315401639306,0.026493381314975483
563.0,0.8806760471044357,-1.8187470549004385,12.365636383060743,-0.010050038378135409,0.0409437269091983,-0.11030986074707375,-0.5314595338417847,0.05410654188888647,2.1355445674810896,52.356701061854956,4.915470154050098,8.010663916872868,4.403238749691182,246.23687295626172,3.7900919914245605,2.5,1,0,0,0,0,0,-0.0017158964734623992,-0.29367826808555225,-0.24074196775558843,-0.29636076954662693,0.0243862025353402,-0.12793300748715,0.019976378925752356
563.5,0.26255000837693354,-2.116687334288572,11.678724776577495,0.02615363079221606,-0.08556577150759252,0.034866529870899915,-0.6522014091202423,-0.11802440970127637,2.3129706038585955,52.35669342028954,4.915441845531406,8.167370825990238,4.3057260475471315,246.24817723672203,3.7900919914245605,2.5,1,0,0,0,0,0,0.004354220295238565,-0.2831685413228183,-0.20407838984940863,-0.3654511580339007,-0.10909241368562146,0.004883762625290331,0.06262934342859117
564.0,0.7189458965602193,-1.3261535530470807,10.052332136436945,-0.010602785146487416,0.024679349563281133,-0.0008067791927092727,-0.10371966166387281,-0.25693070473524054,0.7171693005028368,52.35668578673573,4.915413335902909,8.36603360550268,4.160608323560329,246.20668705016564,3.7900919914245605,2.5,1,0,0,0,0,0,-0.003713045423098537,-0.2270013732939713,-0.1747909554108756,-0.0973987068453995,0.020487934873609188,-0.0228567428753156,0.08290639063479256
564.5,0.010587831856587626,-0.6875696728602495,9.206171095668754,0.0007477729987277228,0.029136089138918794,0.018403574771846894,-0.3491475203054447,-0.2511701921713836,0.2427072257247635,52.356678155919816,4.91538571274595,8.657034997028656,4.0578971776429595,246.76067766294372,3.7900919914245605,2.5,1,0,0,0,0,0,-0.00697059886654041,-0.1786086119474236,-0.12294333464102163,0.013677784897221388,0.0125018297908485,0.05915275498461477,0.1472418788242698
565.0,0.10418282898762199,-0.029351876335483418,9.098058750608667,-0.009909745675749013,-0.029654673482148546,-0.047406736401612234,-0.5534093048887313,-0.7123518523891026,1.260605634546155,52.35667052603954,4.915358703012662,8.973138099278456,3.967679486428398,247.39734096774328,3.7900919914245605,2.5,1,0,0,0,0,0,-0.023093140135848258,-0.16746805923193242,-0.13003976599547282,-0.005025933930182368,0.02542675539523074,0.22816450988672332,0.12816359035690497
565.5,0.45413518926178076,-0.07655597605729422,9.481605163017111,-0.001463252096266434,-0.027105814023648582,0.0794231839638219,-0.6203278679507706,-0.860571640033404,1.601595620921357,52.35666289647901,4.915330626444912,8.882991566498784,4.131556551386291,246.92600660379227,3.7900919914245605,2.5,1,0,0,0,0,0,-0.0199964407918256,-0.1824463966420834,-0.18546594938257488,-0.053615554695244955,-0.029955416156195562,0.2604404572537824,0.09337297063338645
566.0,1.0072777768824703,-0.20335395377998194,10.630749432723405,-0.0028848067132950257,0.03223765378480271,-0.015631107115485043,-0.17893614151379095,-0.5119684483824558,0.9451044747648609,52.35665526702775,4.91530219415702,8.68240608967665,4.3702919489315235,246.3008074403809,3.7900919914245605,2.5,1,0,0,0,0,0,-0.010629215478709313,-0.2146633827190454,-0.23454043689245224,-0.04313662362433719,0.057689427215371694,0.06195371277306006,0.06616331652168256
566.5,-0.8404213786912356,0.18739229647081046,8.984077000355182,0.006028053549684158,0.05105155623947774,-0.008244579115303068,-0.08527317196887096,-0.5893469111439178,0.20884689730456885,52.35664763761383,4.915273325416644,8.575991192212511,4.377140018228169,246.7737468043599,3.7900919914245605,2.5,1,0,0,0,0,0,-0.010027904007570424,-0.14190370400795368,-0.1145053359508399,0.09013338493073302,0.13634768892903573,0.14293801801548728,0.15084550789544046
567.0,-0.8259897975291471,-0.27115531733837533,9.971788703532667,-0.02245463327521138,0.008774972275582563,-0.1109743427122914,-0.42338886823785676,-1.8371318726822028,1.796493221529098,52.35663749714912,4.915244311147654,8.495177417672206,4.315672056645407,247.3991556909607,3.7900919914245605,2.5,1,0,0,0,0,0,-0.027026827192554063,-0.19519076828508913,-0.13752179013907526,-0.159914939929463,0.16186615095023524,0.2764023001899391,0.05188408994736607
567.5,-1.4221862871528184,-1.285758792832268,10.697403073449628,0.03303969502224184,-0.035023679023461624,0.05401822429522268,-0.5341595470958774,-2.2381591423651432,2.328345412056449,52.35662900962208,4.915215884040053,8.520630446974993,4.286982351160624,247.05542499516102,3.7900919914245605,2.5,1,0,0,0,0,0,-0.017773895257354153,-0.2465161189311426,-0.11591420164603995,-0.38359258880675823,0.07639398245512924,0.30624845400897766,0.04003933112395863
568.0,-0.3766942525902408,-0.8388918661199184,10.127817435231739,-0.013116332179638146,-0.025009696684656614,-0.007100754297721286,-0.7528790061692218,-1.9183855031238233,1.800704195200188,52.356621086969554,4.915187334869842,8.574972283515121,4.26794935847453,246.57712386010337,3.7900919914245605,2.5,1,0,0,0,0,0,-0.01904125964260472,-0.22083623516576217,-0.17498673556902442,-0.24047515066154804,0.02887114891611886,0.280925835351615,0.04425475991840826
568.5,-0.4631300453069682,-0.7878145338244577,10.320900205788547,0.034006968675624055,-0.006198522491863034,0.08143985963545694,-0.6039338552123419,-0.7705719331582821,0.5789560697703513,52.356613357357105,4.9151593806854095,8.34582520290682,4.174168010031466,246.98434113711463,3.7900919914245605,2.5,1,0,0,0,0,0,-0.0049402108172271475,-0.19790316521501616,-0.136933999952816,-0.1299992795950462,-0.03715314769678147,0.11212644039548443,0.11494795718428145
569.0,-0.35004283001279685,-0.37761817720377805,11.180056797921967,-0.013825722246893164,0.011831688271499639,0.0034437909478815254,-0.5332153803185868,-0.38283507107082665,-0.41087421978574434,52.35660569371413,4.915131942733042,8.039610147396138,4.058365251981938,247.51451758723903,3.7900919914245605,2.5,1,0,0,0,0,0,-0.0057177073464957165,-0.1782618337946133,-0.1225959458679745,-0.05875867194377622,-0.04534871692175572,-0.012285115430050387,0.1358933942317364
569.5,-0.4727445873093769,0.5965220860564511,9.427150928147205,-0.0030425998897268356,0.006101438892129946,0.029150675226630594,-1.927458602641238,0.5720990161456283,-2.333342270823252,52.356598052615546,4.915104676910607,7.922902539668539,4.07362619196422,246.5547517304971,3.7900919914245605,2.5,1,0,0,0,0,0,0.010786862692162866,-0.06718888939335958,-0.14835213399018185,0.25976518144676614,-0.2853604687779318,0.0056442847438984145,0.2686301718002942
570.0,0.4663952962845372,-0.5078168078332843,9.139522005835367,-0.024609611654813103,0.01722993082986142,-0.03491481341351517,-2.384229080717504,0.8790065535240839,-2.9773577726149125,52.35659041922127,4.915077468482347,7.857712499368917,4.127499787594041,245.38811220990897,3.7900919914245605,2.5,1,0,0,0,0,0,0.026189119821791725,-0.10243547648140824,-0.21965017498569042,0.2423998124686719,-0.3877886004000078,-0.13827277789142828,0.2641151914639215
570.5,-0.2278578918867667,-0.5916608722474084,9.991184954799449,-0.006787146099414117,-0.0721448881782178,0.03631326346115986,-0.9826208075213505,-0.9335095077764446,-0.9713343175248719,52.35658278845987,4.915050279191325,8.142959479235646,4.093993729299981,245.91503596573241,3.7900919914245605,2.5,1,0,0,0,0,0,0.0037586430052625637,-0.16166161625368425,-0.15757166696755312,-0.0509169839837767,-0.17075494086543544,0.10138243148502585,0.15071138184926702
571.0,0.40507883772387293,-1.0999019831144266,9.668183730183518,0.05742352430120471,0.02543221952333591,0.04618520686862587,-0.4963430438212391,-0.3997157247614559,-0.7215647966128439,52.356575158598226,4.915022778438457,8.52347265103522,4.0347453253894106,246.67712043334248,3.7900919914245605,2.5,1,0,0,0,0,0,0.0036792514879205977,-0.20176305019871654,-0.1495062509819588,-0.02664865824057894,-0.05357054483976642,-0.02048931534829498,0.13762803969768508
571.5,0.5016538018468817,-1.366945080833114,10.712180928579086,0.006879463113708739,0.024856307463031222,-0.009855478964366775,-1.1262921172057125,0.3669130647445653,-1.443305147521686,52.35657004010761,4.914995173833252,8.37170735751877,4.066667589689946,246.73988026546832,3.7900919914245605,2.5,1,0,0,0,0,0,0.015418464840173587,-0.20774714724020066,-0.18168381195850283,-0.023312361122520348,-0.1900785144987499,-0.17985930838868192,0.18510150080758775
572.0,0.1973332542589183,-1.403150347997383,10.437919552459094,0.01379041128130573,0.05130392004489822,0.0037020860545224424,-1.3326708428158547,0.613300911843574,-1.6850839245489557,52.356563268788776,4.914967852442898,8.075240931365348,4.125449732721015,246.70553496940616,3.7900919914245605,2.5,1,0,0,0,0,0,0.019758458109127585,-0.18950188326188222,-0.1730145849883345,0.017893198162958285,-0.20709044428386078,-0.20543231887069724,0.20043252591727845
572.5,0.4151076512871742,-0.9440739426134075,10.085760267405002,-0.03706567411229882,0.027133586075750497,-0.09752569056166732,-0.9078831055132195,0.01656413469930229,-0.7495941481977335,52.35655342156927,4.9149393541148445,7.683216270996023,4.146294424197193,247.002171736234,3.7900919914245605,2.5,1,0,0,0,0,0,0.0015451822669605327,-0.1728235108923979,-0.17740195120086633,0.01766593103090764,-0.09040291771187861,-0.09095246683190994,0.12659411675140397
573.0,0.37256637816224103,1.368460010698224,7.358173506436142,0.027603702451308505,0.010901866216953826,-0.10318133879004349,0.08143189059696554,-0.6453357781100554,-0.2811273355569985,52.356545034255774,4.914910463354355,7.2652139458398635,4.1559621299882386,247.34475406950418,3.7900919914245605,2.5,1,0,0,0,0,0,-0.026265317685810145,-0.047072582795995355,-0.12769880410703885,0.3217580807881267,0.153872917438917,0.23227710840274507,0.07880979707433831
573.5,-0.10146110103006933,0.6147123250893965,9.451583031092557,0.09839064732025868,-0.03333139972885115,-0.04145494211625923,0.28065010476659,0.256659305925365,-0.48096043418857926,52.3565371458502,4.914881759585958,7.013631076975651,4.1164867835018955,247.6937293410932,3.7900919914245605,2.5,1,0,0,0,0,0,-0.008014806918129759,-0.09675785933140879,-0.08963973943049913,0.16582949437881148,0.08260505092883996,0.028469265059309957,0.1128152826069403
574.0,-0.617117325437287,0.1369474054064037,9.207597775531566,-0.06163977105873494,0.005106414824177542,-0.02768728082557651,0.4545343327534127,0.597121810135624,-0.7063193276820243,52.3565294279413,4.914853118167304,6.8072899610972915,4.06253353616338,248.0435923078433,3.7900919914245605,2.5,1,0,0,0,0,0,-0.010021384023885704,-0.08231454282798695,-0.04590042980040584,0.1920691100321331,0.06456294998346218,-0.05293570304691224,0.1481752594843192
574.5,-0.9151503442110278,-0.4196910013769438,9.596439711634345,-0.055206912612749875,0.015443259823280537,-0.0707248362249831,0.5011003487968927,0.21787931336198496,-0.06496935625995381,52.35652427936144,4.914825768909744,6.733800308572964,3.894979142101126,248.65191134986637,3.7900919914245605,2.5,1,0,0,0,0,0,-0.017165448102443078,-0.11410514780305482,-0.003349223118650055,0.06444044868617735,0.11721748730483585,-0.049844387084974504,0.1152521892373894
575.0,-0.31394840943941704,-0.06253824194222252,9.599451884500487,0.031528036294198744,-0.0028013271094212405,0.021383140881843468,-0.041221347378079476,0.49317625527315334,-0.11389519790136346,52.35651749775991,4.914798532661278,6.696426547157024,3.693956855273648,249.29611846024406,3.7900919914245605,2.5,0,0,0,1,0,0,-0.017766212097837488,-0.10038826018719069,-0.022216723857763937,0.09743404848613632,-0.005188120683459282,-0.010837741833101114,0.11846283035376888
575.5,0.01731873017348745,-1.2170161740943057,11.266366317561912,-0.004923287916407629,0.09607266261785141,-0.22224803792584585,0.9913250662252678,-0.2500575824600848,0.3965790217730475,52.3565126691535,4.91477133409402,6.75238076882318,3.7370163260321583,251.83983706419622,3.7900919914245605,2.5,0,0,0,1,0,0,-0.0323368636570229,-0.21093724136487607,-0.01585338468156302,-0.1160441408114858,0.28678306701833794,-0.20644923135321983,0.008083326811283008
576.0,-0.26935754201602075,-2.282953932188269,12.381966686790607,0.011163944026290389,0.03431827544436445,-0.19970013607433632,0.6480540181465535,-0.6407430561236815,0.6876613942678559,52.35650599689963,4.9147438302481286,6.8337063577988255,3.851983890764791,254.64731343917327,3.7900919914245605,2.5,0,0,0,1,0,0,-0.02928082117720528,-0.27625270126074397,-0.045345648534011046,-0.34157015095455506,0.19176380925106548,-0.22890439328812126,-0.005603784614464907
576.5,0.15310666230968584,-2.014116227592475,12.095352722861152,0.025147456838656025,0.12189071188410658,-0.19171120500640393,0.5355943854008043,-0.766305980535711,0.7851722788226254,52.356503716725214,4.914714635397232,6.90753047174304,3.9352316155080445,257.8789132733151,3.7900919914245605,2.5,0,0,0,1,0,0,-0.04299010504720714,-0.27676811107933524,-0.08027101304094436,-0.2809231061615983,0.24737478157676993,-0.2190627013527225,-0.036039331033880774
577.0,-0.654288272313161,-0.7480494951602508,10.611245124499984,0.060916776014230845,0.1474137335700098,-0.4363370548970972,1.3408306461102832,-0.11611324560975178,0.2981930784681348,52.35650042643541,4.914684876705774,6.979315297232707,4.0091344445411,261.16943129660683,3.7900919914245605,2.5,0,0,0,1,0,0,-0.05694474585104352,-0.20263041236786405,0.01069544342340908,-0.0056246807832204294,0.5179435836439266,-0.23496475438073056,0.028868315159134173
577.5,-1.215929520622855,-0.7356394872500065,10.599170105177805,0.0651860746061161,-0.0013781452631121405,-0.42358911827238754,1.2910454861050848,0.04169031085299446,0.3618245184258895,52.35649930201258,4.914653658638541,6.876468749092331,4.157877324735993,268.73077954796537,3.7900919914245605,2.5,0,0,0,1,0,0,-0.06851197960757562,-0.19198577036804781,0.007797907429161899,-0.04413317098976963,0.4140023550350713,-0.1724768782645193,0.06938843614485642
578.0,-0.6616260693660765,-0.41283122052371796,9.407107087832538,0.09574448397357566,-0.028542844942268802,-0.3521680344038801,1.4724619301068302,0.20318512807474867,-0.1544087144640126,52.35650142881615,4.914621953964082,6.7261483717979385,4.328668965028422,276.8851564096751,3.7900919914245605,2.5,0,0,0,1,0,0,-0.08596737066872034,-0.16439253258253805,-0.039073213424579076,0.08569713815310889,0.38081535908946856,-0.13661801016024663,0.06954008453543528
578.5,-0.9575340696626062,-1.0132329744964368,9.360446360136569,0.07777893544918732,-0.057365620835862996,-0.27006297374774363,1.564065468180263,0.6047347650627781,-0.47517848052178585,52.35650717775659,4.914591676252023,6.567351837162511,4.350769743257764,286.6719280464634,3.7900919914245605,2.5,0,0,0,1,0,0,-0.10233240506821306,-0.1751205717286437,-0.02384661814415727,0.06070316543312704,0.3025405289807392,-0.20418925146973577,0.10143996412728959
579.0,0.7333334496663202,-0.5341952782416111,9.316981972827282,0.013312217316433825,0.029621909195410245,-0.38528130230649293,1.246603626964104,0.016615062162261607,-0.09079492116243759,52.35651667558875,4.914561874339431,6.406250697858592,4.329065111387176,296.6853668072801,3.7900919914245605,2.5,0,0,0,1,0,0,-0.14908120338776773,-0.18521616528767254,-0.1301991491551097,0.12127710426783189,0.3457299696293675,-0.17161336431489668,-0.006728188317065401
579.5,-0.32425245567749883,-1.50270807725629,10.731763976794074,0.07360693076722638,-0.164088534437636,-0.15413420771217967,0.30591027315185115,-0.07724157839905116,-0.3299393230377982,52.35652996562981,4.914536680875354,6.312018235715408,4.259185316240891,306.1705672265217,3.7900919914245605,2.5,0,0,0,1,0,0,-0.1520054869978509,-0.22058873348163677,-0.1210334789289818,-0.14400706254282084,-0.012821338585365334,-0.12009850040656299,0.05759694281121144
580.0,0.6301240985468232,-1.0578548647776864,10.09940513479774,-0.004902758134323601,-0.07773849619273354,-0.029850702847339816,-0.08846242336559285,0.31956070769865536,-0.47027356347984645,52.35654204055586,4.9145130240301445,6.235964481800515,4.175112767386394,315.5823925241823,3.7900919914245605,2.5,0,0,0,1,0,0,-0.18488183635288016,-0.1910589834823147,-0.17263593685100678,0.007628996622333229,-0.11096285229948986,-0.11674052142112556,0.05220593124298169
580.5,1.1093407262693247,0.08740180967248667,8.431241353181084,0.0755039957839175,0.040452402773497154,-0.17732282247018627,-0.22989563946025077,1.599996992534147,-1.7849100645632863,52.3565587223559,4.914494011505084,6.173145360202756,4.016319893224074,321.1088793888007,3.7900919914245605,2.5,0,0,0,1,0,0,-0.1994344491300448,-0.11237190707174752,-0.13891051812620425,0.383114262080917,-0.012376863345508464,-0.23417018337327447,0.12048929248002467
581.0,0.9491365312825745,-0.42779265722501036,9.532279299245179,-0.11315698593437323,-0.024352236552587822,-0.10315162953940067,-0.16939546210749035,1.7974521742514544,-2.1058124836959076,52.35657446744439,4.914476547559757,6.113924095396018,3.835513699250876,326.0958653300275,3.7900919914245605,2.5,1,0,0,0,0,0,-0.21211258550759712,-0.12429152034342003,-0.12312146205775497,0.29591516590227296,-0.1797000467972544,-0.30825256414839663,0.1575854261143047
581.5,0.5581334238297477,-1.139480463091351,10.829455709064923,0.06787424066613346,-0.023883867584177508,-0.13649023745245184,-0.13344981572809694,0.4860834242640484,-0.6618293111049296,52.35659240348485,4.914462778394132,5.962666966249216,3.9656489796983156,330.1037474288763,3.7900919914245605,2.5,1,0,0,0,0,0,-0.2254889736024355,-0.21331857858886383,-0.12854875545130884,-0.012848083776142688,-0.03682855827822705,-0.22228752233182292,0.03599781646851556
582.0,1.2324078896742474,-1.6999743710017041,11.159647539805436,-0.012132314319792128,-0.21670382861112275,0.17988594696074292,-1.0271360858125795,-0.18100927409243184,0.016897829117966,52.356611088260706,4.914450241198047,5.78638938721223,4.18739004964568,333.97567549536416,3.7900919914245605,2.5,1,0,0,0,0,0,-0.2287201050626678,-0.23233989019089746,-0.2732359906592256,-0.20552142770226872,-0.44351373512486775,-0.011719280060246511,0.0025508101816728718
582.5,1.18362515008957,-0.16317632393564296,11.633348506003294,0.02267544901147149,0.03115665014362065,0.057639110722718365,-0.39236992974997065,-1.3925447247453346,1.1841628324862628,52.356630028909215,4.914438750469698,5.619954770434274,4.161015448012852,335.6327915479129,3.7900919914245605,2.5,1,0,0,0,0,0,-0.26966831951366643,-0.22146197225920478,-0.23491372657016615,-0.13831338177326497,-0.019735275956580475,0.09371039276945928,-0.13651644083743672
583.0,0.39535001713741535,-0.4313031475717822,10.910039220051628,0.011430863413103173,0.04625397058960374,-0.05251862851270021,-0.18441307119817474,-1.78192171587404,1.575189750443305,52.35664905699958,4.914427608670507,5.456195979305176,4.061544163806626,336.9823948727053,3.7900919914245605,2.5,1,0,0,0,0,0,-0.2808387531967231,-0.21483019526283376,-0.16052260579850758,-0.16251856017379632,0.10497574079332213,0.13400515712938307,-0.14552882457200803
583.5,0.37629563174883496,-0.18498776755543345,10.344141160325746,-0.0030148311108929102,0.04377578435744787,-0.0460924734596057,0.027818258708825844,-1.032461481619553,0.7608943490372303,52.3566681149723,4.914417536745195,5.343473692891677,4.018131358560977,338.8920836648421,3.7900919914245605,2.5,1,0,0,0,0,0,-0.28015240120239016,-0.17892706612018816,-0.13483848415881308,-0.023518861374167494,0.0848996757653093,0.0566271334984858,-0.09047449241518819
