,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),labelnormal,labelbrake,labelstop,labelturnright,labelturnleft,labelaccelerate
480.0,-1.3725232000000005,-1.9616360000000002,10.784212400000001,0.0198524,-0.1184738,0.2048474,-0.027895799999999936,1.7782986,-1.0170946,52.35717800000001,4.91823,5.281166000000002,3.71,337.899994,3.790092,2.5,1,0,0,0,0,0
480.5,0.18329020000000004,-1.3184453999999999,9.935,-0.0489288,0.11050239999999996,-0.1770236,-0.9274879999999999,1.323268,-0.6096689999999999,,,,,,,,1,0,0,0,0,0
481.0,1.1957533999999999,-1.0381858,11.880723199999998,0.03783425,-0.13148450000000006,0.20471000000000006,-0.3799232,-0.4481848000000001,0.1233484,52.35721,4.918208,5.0798440000000005,3.55,337.200012,3.790092,2.5,1,0,0,0,0,0
481.5,-0.017706799999999998,1.1951552,7.9024762000000015,-0.0156682,0.039216199999999986,0.044439,-0.1931276,-0.4205268,0.17066099999999998,,,,,,,,1,0,0,0,0,0
482.0,0.1594218000000002,-0.09840479999999988,9.1643314,0.029045999999999995,0.015851399999999998,-0.1878356,-1.079022,-0.283209,0.4073650000000001,52.357241,4.918185,4.798991,3.55,336.399994,3.790092,2.5,1,0,0,0,0,0
482.5,0.265005,0.7361521999999998,7.3039118,0.0202188,-0.07400399999999999,0.1571406,-1.079022,-0.283209,0.4073650000000001,,,,,,,,1,0,0,0,0,0
483.0,2.2392036,0.25854459999999985,7.9718678,-0.030542200000000002,0.12818619999999994,-0.0747066,-0.3283359999999999,-0.272652,0.11194900000000003,52.357271,4.918161,4.179208999999998,3.58,336.399994,3.790092,2.5,1,0,0,0,0,0
483.5,1.1976676000000002,0.5278566,10.3827564,0.025312000000000008,-0.19035525,0.16111099999999998,-0.4667006000000001,-0.3992398000000001,-0.19434620000000005,,,,,,,,1,0,0,0,0,0
484.0,0.5702097999999999,0.9126824,7.1758954,0.0513722,0.082953,-0.02397579999999999,-0.5656869999999999,0.299937,0.004658,52.357302,4.9181370000000015,3.752847,3.62,336.399994,3.790092,2.5,1,0,0,0,0,0
484.5,-0.2391628,-1.6888539999999996,9.975259199999998,-0.026449599999999997,-0.0102012,-0.035917800000000014,-0.5656869999999999,0.299937,0.004658,,,,,,,,1,0,0,0,0,0
485.0,0.3962516,0.7658829999999999,8.0828356,0.0010078000000000003,-0.017958799999999997,0.05931319999999999,-0.08219939999999999,-0.1285036,0.0905374,52.357332,4.918112000000002,3.768439,3.6,335.399994,3.790092,2.5,0,1,0,0,0,0
485.5,-0.2633902,-0.6536593999999999,9.7882,-0.006261250000000001,0.11915325,-0.05722849999999999,0.17715839999999994,-0.2953386,0.062068799999999986,,,,,,,,0,1,0,0,0,0
486.0,-0.8034498000000001,-2.1367307999999996,9.7520086,-0.016340200000000006,-0.18236860000000002,0.035673399999999966,0.4354585999999999,-1.2252420000000002,-0.6660096,52.357359,4.918088,3.37912,3.11,335.0,3.790092,2.5,0,1,0,0,0,0
486.5,0.051386000000000064,-2.2630117999999997,10.1228962,0.004520400000000001,-0.2543874,,0.286924,-1.417193,-0.629315,,,,,,,,0,1,0,0,0,0
487.0,1.2920045999999998,-2.1594626000000003,10.044232,0.07660039999999999,-0.1746414,,-0.2537152000000001,-1.2240516000000001,-0.48345920000000003,52.35738,4.918069,3.074329,2.25,332.899994,3.790092,2.5,0,1,0,0,0,0
487.5,1.2789038,-2.1410378000000003,9.640742400000002,0.1076924,-0.05070040000000002,0.5386145999999999,0.0998042,-0.5378116,-0.0008369999999999989,,,,,,,,0,1,0,0,0,0
488.0,1.3600206,-1.9216758000000005,8.8095356,0.04902025,-0.20283975,0.604395,-0.2767078,-0.5896621999999999,0.05213420000000002,52.35739,4.918056,3.417903,0.84,334.0,3.790092,2.5,0,1,0,0,0,0
488.5,2.0511276,-1.2479168,8.9860662,0.1308434,-0.050730800000000006,0.34262399999999993,0.8073319999999999,-1.701768,0.785867,,,,,,,,0,1,0,0,0,0
489.0,2.214378,-0.8218152,9.1179704,0.12110059999999995,-0.011728599999999995,0.24537759999999995,0.8073319999999999,-1.701768,0.785867,52.357391,4.918053,3.236932,0.18,334.0,3.790092,2.5,0,0,0,0,1,0
489.5,3.0549767999999995,-1.6645671999999998,9.461519599999999,0.058702400000000016,0.1878658,-0.0939176,1.3095766000000002,-1.0016058,0.06559299999999997,,,,,,,,0,0,0,0,1,0
490.0,0.7292126000000001,-1.0805388,9.8314502,0.05031875,0.2689255,-0.39441625,0.8348002000000001,-0.8120780000000002,-0.14398660000000002,52.357388,4.91805,3.2686040000000003,0.38,248.5,3.790092,2.5,0,0,1,0,0,0
490.5,-0.3874578,-0.37633099999999997,9.8157774,0.0081548,0.11612200000000003,-0.283494,-0.019580999999999998,-0.7296121999999999,-0.048947000000000004,,,,,,,,0,0,1,0,0,0
491.0,0.7047462000000001,0.3829112,9.815777399999998,0.0181116,0.016920200000000003,-0.0258388,-0.11996099999999997,-0.8185520000000001,-0.074532,52.357384,4.9180480000000015,3.244489,0.0,,3.790092,2.5,0,0,1,0,0,0
491.5,-0.33559339999999993,-0.08817559999999999,9.395896800000001,0.0002442000000000003,0.07828020000000001,-0.25099699999999997,-0.10983,-0.458629,-0.011086800000000004,,,,,,,,0,0,1,0,0,0
492.0,-1.2605388000000002,-0.5893520000000001,9.713245,0.00015250000000000007,0.2068865,-0.6458182499999999,0.2981010000000001,0.0795868,0.045947,52.357381,4.918049,2.430153,0.0,,3.790092,2.5,0,0,1,0,0,0
492.5,-1.1430513999999998,-0.4776074,9.729635599999998,-0.005833400000000001,-0.059802200000000014,0.2427202,-0.1476232,-0.01660560000000001,0.059701599999999994,,,,,,,,0,0,1,0,0,0
493.0,-1.1964112,-0.5283950000000001,9.875179199999998,0.0054058000000000005,0.011484000000000001,-0.0919326,0.319539,0.105181,0.12755,52.357375,4.918054,2.103182,0.0,,3.790092,2.5,0,0,1,0,0,0
493.5,-1.2293724,-0.3982854,9.8348004,0.020433,-0.005192,-0.1138618,0.319539,0.105181,0.12755,,,,,,,,0,0,1,0,0,0
494.0,-1.1654838,-0.4314259999999999,9.7523676,-0.0021686,0.041904199999999996,-0.13197360000000002,0.02247999999999999,0.034794799999999994,0.0598952,52.357374,4.918056,1.827303,0.0,,3.790092,2.5,0,0,1,0,0,0
494.5,-1.2457632000000003,-0.5364707999999999,9.8093766,0.00969725,-0.02779375,0.029320750000000007,-0.011717800000000006,-0.08373939999999999,0.05919580000000001,,,,,,,,0,0,1,0,0,0
495.0,-1.1849257999999998,-0.507757,9.7844316,-0.005467199999999999,0.015912600000000002,-0.0041844,-0.022989,-0.010629,0.054471000000000006,52.357374,4.918056,1.626742,0.0,,3.790092,2.5,0,0,1,0,0,0
495.5,-1.2973886,-0.5494519999999999,9.7703734,0.006688600000000001,-0.0177452,0.005192199999999999,-0.022989,-0.010629,0.054471000000000006,,,,,,,,0,0,1,0,0,0
496.0,-0.8623134,-0.3987636,9.7989076,-0.0011297999999999998,-0.09996519999999999,0.2998344,-0.06876759999999997,-0.008499600000000006,0.044626,52.357377,4.918055000000002,1.236975,0.0,,3.790092,2.5,0,0,1,0,0,0
496.5,-0.7423730000000001,-0.3847062,9.8477808,-0.005459499999999999,0.02294475,0.005688749999999999,0.1456492,-0.006654200000000003,0.0747498,,,,,,,,0,0,1,0,0,0
497.0,-1.0867003999999998,-0.448774,9.822836,0.004398,0.019149999999999997,-0.077944,0.13570860000000004,0.05168760000000002,0.0635916,52.357379,4.918053,0.915626,0.0,,3.790092,2.5,0,0,1,0,0,0
497.5,-0.7414162,-0.33559339999999993,9.8397656,0.0012524000000000005,-0.0243116,0.048318199999999985,-0.332766,-0.02658,0.010533,,,,,,,,0,0,1,0,0,0
498.0,-0.8043473999999999,-0.34055840000000004,9.8213404,-0.0036348,0.0239144,-0.019089,-0.2856738,-0.022842400000000002,0.015650400000000002,52.357381,4.91805,0.868692,0.0,,3.790092,2.5,0,0,1,0,0,0
498.5,-1.1248062,-0.5029716000000001,9.849217,0.0099645,0.025578999999999998,-0.13728800000000002,-0.0490316,-0.0356408,0.045709,,,,,,,,0,0,1,0,0,0
499.0,-1.027418,-0.4207778,9.8127862,0.0049478000000000005,-0.0368646,0.0454164,-0.033288200000000004,0.009072199999999994,0.0496282,52.357383,4.91805,1.070355,0.0,,3.790092,2.5,0,0,1,0,0,0
499.5,-0.7189235999999999,-0.3403792,9.814879800000002,-0.0010386,0.0005498000000000019,0.0170426,-0.021047,-0.00044500000000000003,0.049319,,,,,,,,0,0,1,0,0,0
500.0,-0.8503496000000001,-0.36538400000000004,9.8155978,-0.00036659999999999986,0.0035124,-0.003604,-0.021047,-0.00044500000000000003,0.049319,52.357385,4.918049,1.067367,0.0,,3.790092,2.5,0,0,1,0,0,0
500.5,-0.8762516000000001,-0.3718444,9.796156199999999,0.00012219999999999993,0.0025046,-0.0031764,-0.0451768,-0.015635,0.0511918,,,,,,,,0,0,1,0,0,0
501.0,-0.8931209999999999,-0.38315079999999996,9.8088982,0.00335975,-0.0108425,0.00423775,-0.0160956,-0.016940599999999997,0.0562694,52.357386,4.9180470000000005,1.074692,0.0,,3.790092,2.5,0,0,1,0,0,0
501.5,-0.7928021999999999,-0.366341,9.8081802,0.0005495999999999999,0.00033619999999999934,-0.0013744000000000002,-0.016750800000000003,0.0137634,0.0507848,,,,,,,,0,0,1,0,0,0
502.0,-0.7034900000000001,-0.3311666000000001,9.8562756,0.0022906,0.0250446,-0.0897028,-0.042291,0.017162,0.045068,52.357388,4.918046,1.117478,0.0,,3.790092,2.5,0,0,1,0,0,0
502.5,-1.0630116000000003,-0.40025920000000004,9.7784492,0.003665,-0.0153018,0.0181422,-0.056376,0.0190922,0.0454934,,,,,,,,0,0,1,0,0,0
503.0,-0.8388040000000001,-0.3842872000000001,9.832288,0.0027870000000000004,-0.021036000000000003,0.0427975,0.011277399999999998,-0.015915999999999996,0.06578120000000001,52.357388,4.9180449999999984,1.034776,0.0,,3.790092,2.5,0,0,1,0,0,0
503.5,-0.3224926,-0.2220538,9.8718888,-0.0107816,0.039857800000000006,0.014416000000000003,0.2992878,0.07499539999999998,0.08706580000000001,,,,,,,,0,0,1,0,0,0
504.0,-1.0180862,0.5767299999999999,9.610652599999998,-0.012949999999999998,0.099904,-0.0614816,0.444046,0.107899,0.095571,52.35738900000001,4.918044,1.0414290000000002,0.0,,3.790092,2.5,0,0,1,0,0,0
504.5,-1.7724235999999998,-0.5111066,10.0041518,0.023700799999999998,-0.041782,-0.0795628,0.444046,0.107899,0.095571,,,,,,,,0,0,1,0,0,0
505.0,-1.1900704,-0.053718800000000025,9.263693199999999,-0.006811,-0.1101968,0.10763139999999999,-0.1746664,0.040875,0.08935219999999999,52.357388,4.918042,1.259932,0.29,248.600006,3.790092,2.5,1,0,0,0,0,0
505.5,-0.4738986,-0.6409171999999999,9.7786286,0.008590249999999999,-0.11609925,0.216011,-0.014007400000000005,-0.4421402,0.0342114,,,,,,,,1,0,0,0,0,0
506.0,-0.154337,-0.7244268,10.385209199999998,-0.0324666,0.030359000000000008,0.07039999999999999,0.373137,-0.412986,0.174518,52.357387,4.918035,1.270425,0.42,248.600006,3.790092,2.5,1,0,0,0,0,0
506.5,-0.8898905999999999,-0.8824133999999999,9.756375600000002,-0.018783599999999998,0.0215628,-0.13713539999999996,0.373137,-0.412986,0.174518,,,,,,,,1,0,0,0,0,0
507.0,1.2485149999999998,-0.07363920000000009,10.261739599999999,-0.026633,0.0488678,-0.184415,0.5182232,0.15457159999999998,0.041673400000000006,52.357386,4.918029,1.54404,0.33,248.699997,3.790092,2.5,1,0,0,0,0,0
507.5,-0.944806,-0.1221536,9.3463052,-0.01668375,0.004161249999999997,-0.17092274999999998,-0.038289800000000006,0.49575340000000007,0.0809564,,,,,,,,1,0,0,0,0,0
508.0,-0.5291127999999999,-0.5032706000000001,9.7363358,-0.0615122,-0.23032,0.4615254,-0.8899815999999999,0.7268756,0.06229700000000001,52.357384,4.9180199999999985,1.559658,0.62,248.800003,3.790092,2.5,1,0,0,0,0,0
508.5,1.0326226,0.673759,12.2452096,0.21376579999999998,0.16114140000000002,-0.27048320000000003,-0.984399,0.73528,0.071739,,,,,,,,1,0,0,0,0,0
509.0,-0.921775,-1.8951754,11.489137800000002,0.0720188,0.144954,,0.7297161999999999,0.01361460000000001,0.3217376,52.357383,4.918,1.552625,1.85,269.600006,3.790092,2.5,1,0,0,0,0,0
509.5,-0.5545366,0.5555536000000001,8.383314200000001,0.05169275,-0.17852025,0.0008782500000000247,0.09378939999999997,-0.9110912,-0.058657600000000004,,,,,,,,1,0,0,0,0,0
510.0,0.958146,0.3472584,10.5328464,0.025258800000000005,-0.1763516,0.3669052,-0.3524724,-0.03931319999999999,0.00033819999999997743,52.357383,4.917975,1.85675,1.25,280.399994,3.790092,2.5,1,0,0,0,0,0
510.5,2.326302,-0.8193024000000001,11.6659076,0.013346999999999998,-0.0420264,0.3213362,0.117271,0.125613,0.326249,,,,,,,,1,0,0,0,0,0
511.0,-1.288894,-0.23006959999999985,10.927602199999999,0.0127976,0.0541822,0.008307599999999981,0.117271,0.125613,0.326249,52.357385,4.917951,1.906665,1.72,282.899994,3.790092,2.5,1,0,0,0,0,0
511.5,-1.4480761999999998,2.2836502000000003,7.293981399999997,-0.034910199999999995,-0.041018600000000016,0.4925872,-0.34914520000000004,-0.3654157999999999,0.21243979999999996,,,,,,,,1,0,0,0,0,0
512.0,-0.4106082000000001,0.446022,8.283593200000002,-0.035696250000000006,0.09922450000000001,-0.3392875,0.3695970000000001,0.5303692000000002,-0.3437938,52.357386,4.917924,1.750584,1.7,282.0,3.790092,2.5,1,0,0,0,0,0
512.5,-0.029312000000000095,0.8925825999999999,9.027103,0.015515600000000003,-0.13682979999999997,0.23178600000000002,1.44871,-1.065942,1.043757,,,,,,,,1,0,0,0,0,0
513.0,-1.029871,-2.9097920000000004,11.0339034,,0.050944599999999986,0.1945244,1.44871,-1.065942,1.043757,52.357385,4.917889,1.412245,2.58,268.700012,3.790092,2.5,1,0,0,0,0,0
513.5,-1.5564114000000004,-2.4497122,6.595576199999999,-0.1039356,0.0893364,0.003634399999999999,0.9291038,-0.6123386,0.4873040000000001,,,,,,,,1,0,0,0,0,0
514.0,-1.4278571999999996,-4.9112682,16.2762188,-0.0003054999999999794,-0.10002650000000002,0.21917975,-0.6784736,-0.6245027999999999,-0.360709,52.357381,4.917852,1.74132,2.25,263.799988,3.790092,2.5,1,0,0,0,0,0
514.5,0.7435693999999999,-1.9415959999999999,12.0544424,-0.011728000000000006,0.034910000000000004,-0.05665599999999999,0.8937785999999999,-0.4653392,0.8546560000000001,,,,,,,,1,0,0,0,0,0
515.0,-0.6527618000000001,3.4800616000000004,6.135018,-0.004947800000000002,0.0925128,-0.023426200000000005,1.391276,-0.214287,1.50005,52.357375,4.9178169999999986,1.550067,2.25,257.5,3.790092,2.5,1,0,0,0,0,0
515.5,0.16301099999999996,-2.0349160000000004,12.523076400000004,-0.0149046,-0.0479212,0.042667800000000006,1.099389,-0.06323099999999998,1.0761236,,,,,,,,1,0,0,0,0,0
516.0,-0.9275178,-1.0696518000000002,11.672249,-0.0370786,-0.13389779999999998,0.3191982,-0.7724416000000001,-0.176095,-0.08955039999999999,52.357366,4.917781,1.517075,2.55,253.100006,3.790092,2.5,1,0,0,0,0,0
516.5,0.9094518,0.9767500000000002,8.4378704,0.0331385,0.12533825,-0.0751725,0.6429296000000001,-0.6549162000000001,0.2454048,,,,,,,,1,0,0,0,0,0
517.0,0.6495318000000001,1.3520641999999998,8.0406616,-0.0378116,0.1111438,-0.126873,0.652382,0.132618,-0.146949,52.357356,4.917744,1.875315,2.68,248.800003,3.790092,2.5,1,0,0,0,0,0
517.5,0.6766903999999999,-2.0657836,12.4082208,-0.014263200000000004,-0.07809680000000001,0.051983200000000014,0.652382,0.132618,-0.146949,,,,,,,,1,0,0,0,0,0
518.0,0.4347755999999999,-0.2878565999999999,10.1796656,-0.008582199999999995,-0.08319739999999999,0.2046644,-0.333483,-0.033140799999999984,-0.3696104,52.357345,4.917707,1.978977,2.6,247.899994,3.790092,2.5,1,0,0,0,0,0
518.5,0.288455,-4.0194636,15.475999399999996,0.20604650000000002,0.1354555,-0.057991999999999995,0.591708,-0.4165894,0.15498499999999998,,,,,,,,1,0,0,0,0,0
519.0,0.9475578000000001,4.6149174,6.415994799999997,-0.07922680000000001,0.009009999999999999,-0.021471199999999968,-0.674726,-1.845588,-0.62705,52.357331,4.917667,1.772269,3.41,243.899994,3.790092,2.5,1,0,0,0,0,0
519.5,-0.1352543999999999,-1.9655242,12.269317800000001,-0.026663599999999996,-0.057908600000000005,0.0698806,-0.674726,-1.845588,-0.62705,,,,,,,,1,0,0,0,0,0
520.0,-0.12759720000000013,-1.107817,9.8990472,-0.1907066,0.0706444,0.004764600000000001,-0.27682740000000006,-0.8692618000000001,-1.2636043999999995,52.357315,4.917624,1.660284,3.26,243.100006,3.790092,2.5,1,0,0,0,0,0
520.5,-1.2741782,-6.230551,16.9260498,,0.11193775,-0.1837885,0.7634285999999999,-0.3615152,0.2199718,,,,,,,,1,0,0,0,0,0
521.0,-0.4175476,1.0569095999999998,7.8096944000000015,-0.00015300000000000245,-0.1600114,0.054121000000000016,-0.5868828,-0.5525081999999999,0.15530039999999998,52.3573,4.91758,1.564168,3.59,243.600006,3.790092,2.5,1,0,0,0,0,0
521.5,0.7569694,0.4534398000000001,9.287262599999998,0.0240978,0.1225974,-0.07595880000000002,-1.234525,-0.523709,0.09737,,,,,,,,1,0,0,0,0,0
522.0,-0.31992039999999994,-2.7705896,10.843913,0.05347979999999999,-0.0707054,-0.165173,-1.234525,-0.523709,0.09737,52.357285,4.9175309999999985,1.361543,3.93,245.600006,3.790092,2.5,1,0,0,0,0,0
522.5,1.0869394,-0.3240480000000001,8.879286599999997,-0.055098399999999985,-0.0330774,0.1493216,0.11477840000000003,-0.1324264,0.02381360000000004,,,,,,,,1,0,0,0,0,0
523.0,1.34028,1.1859428,8.285028999999998,-0.0521895,0.044668,-0.1096855,0.25990440000000004,-0.3592042,0.0673852000000001,52.357272,4.917481,1.494246,3.66,247.800003,3.790092,2.5,1,0,0,0,0,0
523.5,0.2103292,1.7346769999999996,10.1124276,0.06099319999999999,-0.034360400000000006,0.05552599999999999,-0.189425,-1.648885,2.076133,,,,,,,,1,0,0,0,0,0
524.0,-0.3863211999999999,-1.7427526000000002,10.769257199999998,-0.0066275999999999965,-0.005039400000000005,0.13197360000000002,-0.189425,-1.648885,2.076133,52.35726,4.917433,1.6500849999999998,3.54,249.699997,3.790092,2.5,1,0,0,0,0,0
524.5,0.5592624000000003,-0.3793222000000001,10.9936442,0.008337999999999998,-0.016767800000000006,-0.09410119999999997,-0.01837619999999997,-0.7884982,0.7988679999999999,,,,,,,,1,0,0,0,0,0
525.0,0.008614000000000033,0.8326423999999999,10.481939,-0.014125750000000006,0.05218925,-0.03890325000000002,-0.30818880000000004,-0.6176718000000001,0.9145142,52.357248,4.9173860000000005,1.7460490000000002,3.55,248.399994,3.790092,2.5,1,0,0,0,0,0
525.5,-1.0590036,-0.5187042000000001,8.5813796,-0.002473800000000004,0.010995200000000005,0.0611152,1.1114650000000004,0.9255498,-2.1224524,,,,,,,,1,0,0,0,0,0
526.0,0.6246461999999999,-0.11850460000000015,10.974681,-0.036620199999999985,-0.030145400000000013,0.010201199999999995,0.10297839999999997,-0.5538034000000001,1.5233833999999995,52.357235,4.917339,1.869356,3.58,247.399994,3.790092,2.5,1,0,0,0,0,0
526.5,0.9379266000000002,-1.5295524,12.78186,0.0623066,0.0635892,-0.005375600000000003,-0.097504,-0.036472799999999986,0.27255959999999996,,,,,,,,1,0,0,0,0,0
527.0,0.3129812,-2.5481168,13.789119,0.0108425,-0.04963125,-0.13973125,-0.023265399999999967,-0.2156888,-0.5241541999999999,52.357221,4.917293,1.822984,3.65,244.800003,3.790092,2.5,1,0,0,0,0,0
527.5,2.2311876,2.2377082,8.17795,-0.011789400000000005,-0.0535712,0.09388719999999999,-0.845518,-0.9017930000000001,0.9716309999999999,,,,,,,,1,0,0,0,0,0
528.0,-0.25669000000000003,-0.3007778,8.9940222,0.030450599999999994,0.0668268,-0.038116800000000006,-0.845518,-0.9017930000000001,0.9716309999999999,52.357207,4.917249,2.617556,3.32,245.199997,3.790092,2.5,1,0,0,0,0,0
528.5,0.8376075999999999,0.959522,7.322396400000001,-0.029809400000000007,-0.044744599999999995,0.08906159999999999,-0.4223924,-0.9874804,0.8817791999999999,,,,,,,,1,0,0,0,0,0
529.0,0.6515058000000001,-0.6309874000000001,11.387084,0.014018999999999998,0.0199442,-0.011117399999999987,0.16449739999999996,-0.4024366,0.19871220000000006,52.357194,4.917204,2.558979,3.59,245.699997,3.790092,2.5,1,0,0,0,0,0
529.5,0.11898300000000005,0.14518459999999994,10.2370334,-0.038598,-0.018554499999999998,-0.002443250000000001,-0.04910680000000002,-0.5937214,0.04509980000000005,,,,,,,,1,0,0,0,0,0
530.0,1.3774284,1.160878,10.0075618,0.066613,0.07898240000000001,-0.1175576,0.134535,-0.500995,-0.20662,52.35718,4.9171580000000015,2.843173,3.69,245.600006,3.790092,2.5,1,0,0,0,0,0
530.5,-0.33984080000000005,-1.9446470000000005,11.5313712,-0.055465000000000014,-0.0670406,0.072477,0.134535,-0.500995,-0.20662,,,,,,,,1,0,0,0,0,0
531.0,-0.7914259999999999,1.7187043999999996,7.491927400000001,0.004947599999999996,-0.0663074,0.04761540000000001,-0.06462720000000002,-0.4790178,-0.29456740000000003,52.357167,4.91711,2.666674,3.68,247.0,3.790092,2.5,1,0,0,0,0,0
531.5,1.1887542,-1.0730015999999998,9.2760764,-0.0275645,0.05196025,-0.009162500000000002,0.015269200000000028,-0.4301828,0.28545999999999994,,,,,,,,1,0,0,0,0,0
532.0,0.7135998000000001,1.5687944,6.2454464000000005,0.03539859999999999,0.0125528,0.002901599999999993,0.181714,-1.910853,1.418512,52.357155,4.917066,3.57221,3.24,247.199997,3.790092,2.5,1,0,0,0,0,0
532.5,0.5425726000000001,-1.3638493999999997,11.109576400000002,-0.003939799999999999,0.0067806,-0.017012000000000006,0.181714,-1.910853,1.418512,,,,,,,,1,0,0,0,0,0
533.0,1.6752151999999998,,16.588481599999998,0.0900696,-0.009773399999999998,0.0326192,0.16828079999999995,-0.8460545999999999,-0.8397178000000001,52.357141,4.917021,3.517234,3.75,245.899994,3.790092,2.5,1,0,0,0,0,0
533.5,0.7945367999999999,1.3031312000000006,13.433904400000005,-0.07889080000000001,0.0007329999999999947,-0.043797600000000006,-0.40899980000000014,-0.3250310000000001,-0.9664802,,,,,,,,1,0,0,0,0,0
534.0,0.8634502000000001,0.9056833999999998,9.8902538,-0.021265,-0.0255795,0.0756685,0.5805045999999999,-1.1146812,1.6339799999999998,52.357127,4.9169730000000005,3.4064690000000004,3.56,244.100006,3.790092,2.5,1,0,0,0,0,0
534.5,0.8999406000000001,-3.8521454,15.033207399999998,-0.0235482,0.024372799999999997,-0.060718199999999986,0.46656,-1.393684,1.943637,,,,,,,,1,0,0,0,0,0
535.0,-0.04671960000000002,2.6314466,7.161598599999999,0.020280199999999988,0.013896600000000005,-0.02199060000000001,0.3055764,-1.473894,1.7826201999999998,52.357113,4.916926,3.650927,3.77,243.399994,3.790092,2.5,1,0,0,0,0,0
